id,title,rating,rt,rt_log,rt_lognorm
1618491358276,X-Men: Dark Phoenix (2019),skip,9640,9.17367638760459,0.9263678917068173
1618491358276,The Magnificent Seven (2016),skip,9668,9.176576741823373,0.9270566939687359
1618491358276,Avengers: Infinity War (2018),skip,9676,9.177403871729918,0.9272531282341919
1618491358276,The Boss Baby (2017),skip,9684,9.178230318057949,0.9274494001572609
1618491358276,"Hail, Caesar! (2016)",like,13144,9.483720659717104,1.0
1618491358276,Captain Fantastic (2016),like,1718,7.4489161025442,0.5167562732626602
1618491358276,Venom (2018),like,1381,7.2305631534092925,0.46489984680043284
1618491358276,Passengers (2016),like,1054,6.960347729101308,0.4007266522770601
1618491358276,Miss Peregrine's Home for Peculiar Children (2016),like,243,5.493061443340548,0.05226227990177843
1618491358276,The Old Guard (2020),like,327,5.7899601708972535,0.12277246578784479
1618491358276,King Arthur: Legend of the Sword (2017),like,345,5.84354441703136,0.13549813553581966
1618491358276,Blade Runner 2049 (2017),like,713,6.569481420414296,0.30790019825711806
1618491358276,Shazam! (2019),like,376,5.929589143389895,0.15593281270666481
1618491358276,Hereditary (2018),like,240,5.480638923341991,0.049312067883425
1618491358276,Annabelle: Creation (2017),like,284,5.648974238161206,0.08928985571960023
1618491358276,What Happened to Monday (2017),like,250,5.521460917862246,0.05900684308691052
1618491358276,El Camino: A Breaking Bad Movie (2019),like,280,5.634789603169249,0.08592116074997337
1618491358276,The Equalizer 2 (2018),like,286,5.655991810819852,0.09095645212673911
1618491358276,Jason Bourne (2016),like,554,6.317164686747284,0.24797774611515597
1618491358276,Deepwater Horizon (2016),like,204,5.318119993844216,0.010715607658771404
1618491358276,Fantastic Beasts and Where to Find Them (2016),like,401,5.993961427306569,0.17122052290410403
1618491358276,Power Rangers (2017),like,298,5.697093486505405,0.10071764853423666
1618491358276,A Simple Favor (2018),like,394,5.976350909297934,0.16703821835683497
1618491358276,Transformers: The Last Knight (2017),like,611,6.415096959171596,0.2712355848728659
1618491358276,Moana (2016),like,509,6.2324480165505225,0.22785846769190518
1618491358276,Ready or Not (2019),like,306,5.723585101952381,0.10700911615001386
1618491358276,Ready Player One (2018),like,309,5.733341276897746,0.10932610051231059
1618491358276,The Favourite (2018),like,561,6.329720905522696,0.250959710124117
1618491358276,The Post (2017),like,196,5.278114659230517,0.0012147802107740967
1618491358276,Pacific Rim: Uprising (2018),like,424,6.049733455231958,0.18446576679121682
1618491358276,Black Panther (2018),like,455,6.12029741895095,0.20122393291617446
1618491358276,The Legend of Tarzan (2016),like,228,5.429345628954441,0.037130474005478434
1618491358276,Mulan (2020),like,219,5.389071729816501,0.027565865433585916
1618491358276,Maze Runner: The Death Cure (2018),like,238,5.472270673671475,0.04732470052531998
1618491358276,Star Wars: Episode IX - The Rise of Skywalker (2019),like,230,5.438079308923196,0.039204627044577195
1618491358276,Birds of Prey (2020),like,362,5.8916442118257715,0.1469213083461101
1618491358276,Rogue One: A Star Wars Story (2016),like,213,5.3612921657094255,0.02096852416121658
1618491358276,Captain America: Civil War (2016),like,229,5.43372200355424,0.03816981489143741
1618491358276,Incredibles 2 (2018),like,195,5.272999558563747,0.0
1618491358276,Deadpool (2016),like,240,5.480638923341991,0.049312067883425
1618491358276,The Shape of Water (2017),like,219,5.389071729816501,0.027565865433585916
1618491358276,Bad Boys for Life (2020),like,245,5.501258210544727,0.0542089220581383
1618491358276,Mission: Impossible - Fallout (2018),like,233,5.4510384535657,0.042282281520185885
1618491358276,Bohemian Rhapsody (2018),like,356,5.87493073085203,0.14295204023923808
1618491358276,Bohemian Rhapsody (2018),like,259,5.556828061699537,0.06740615118347477
1618491528756,The Fate of the Furious (2017),like,63,4.143134726391533,0.0
1618491528756,Independence Day: Resurgence (2016),like,118112,11.679388605829725,1.0
1618491528756,Murder Mystery (2019),like,2885,7.9672801789422,0.507433204046431
1618491528756,Coco (2017),like,227,5.424950017481403,0.17008653259242723
1618491528756,The Shape of Water (2017),like,684,6.52795791762255,0.3164467690954169
1618491528756,Once Upon a Time... In Hollywood (2019),like,1562,7.3537223303996315,0.4260190348374303
1618491528756,Hidden Figures (2016),like,1003,6.910750787961936,0.3672402901820396
1618491528756,Nocturnal Animals (2016),like,262,5.568344503761097,0.1891138223538469
1618491528756,Tenet (2020),like,280,5.634789603169249,0.19793055019650102
1618491528756,The Trial of the Chicago 7 (2020),like,240,5.480638923341991,0.1774760004568962
1618491528756,Maze Runner: The Death Cure (2018),like,304,5.717027701406222,0.208842881382868
1618491528756,The Commuter (2018),like,240,5.480638923341991,0.1774760004568962
1618491528756,Red Sparrow (2018),like,223,5.407171771460119,0.16772750298624717
1618491528756,Passengers (2016),like,233,5.4510384535657,0.17354825727708476
1618491528756,The Nun (2018),like,223,5.407171771460119,0.16772750298624717
1618491528756,London Has Fallen (2016),like,216,5.375278407684165,0.16349551129831175
1618491528756,Ghostbusters (2016),like,209,5.342334251964811,0.15912408800944952
1618491528756,Mulan (2020),like,225,5.41610040220442,0.1689122601463877
1618491528756,Captain America: Civil War (2016),like,193,5.262690188904886,0.1485559643323498
1618491528756,Neighbors 2: Sorority Rising (2016),like,214,5.365976015021851,0.16226115895149196
1618491528756,Allied (2016),like,216,5.375278407684165,0.16349551129831175
1618491528756,Sing (2016),like,224,5.4116460518550396,0.16832120384432578
1618491528756,Thor: Ragnarok (2017),like,200,5.298317366548036,0.15328340295279694
1618491528756,The Secret Life of Pets (2016),like,207,5.332718793265369,0.15784819432894642
1618491528756,Pacific Rim: Uprising (2018),like,201,5.303304908059076,0.15394520941404785
