id,title,rating,rt,conf,watched
1568829930,hpdeathlyhollows1,like,1629.18,2,not
1568829930,logan,like,2227.345,1,not
1568829930,thehelp,like,2952.105,4,watched
1568829930,mollysgame,dislike,1954.645,2,not
1568829930,thesocialnetwork,like,1937.825,4,not
1568829930,astarisborn,dislike,2549.82,5,watched
1568829930,readyplayerone,dislike,1569.66,4,not
1568829930,venom,dislike,3766.79,2,not
1568829930,theequalizer2,like,1665.34,2,watched
1568829930,foxcatcher,dislike,2087.245,2,not
1568829930,lifeasweknowit,like,2602.0,2,not
1568829930,kickass2,like,2015.3,2,watched
1568829930,sing,dislike,2168.155,2,watched
1568829930,passengers,dislike,2023.565,4,watched
1568829930,warfortheplanetofapes,like,1931.86,2,not
1568829930,thedanishgirl,like,1858.565,1,not
1568829930,theniceguys,dislike,1783.515,2,not
1568829930,sanandreas,dislike,3854.94,3,not
1568829930,ageofultron,dislike,2229.37,3,not
1568829930,insidious,dislike,2280.41,4,not
1568829930,theshallows,like,2300.895,1,not
1568829930,ozthegreat,like,2184.38,1,watched
1568829930,johnnyenglishreborn,like,1878.16,2,watched
1568829930,tombraider,dislike,2208.9,1,watched
1568829930,salt,dislike,2800.775,5,watched
1568829930,hottubtimemachine,like,8723.045,5,watched
1568829930,robocop,dislike,2303.335,2,watched
1568829930,agooddaytodiehard,dislike,2573.925,2,watched
1568829930,ghostrider,dislike,2739.36,2,not
1568829930,inception,dislike,1977.93,4,not
1568829399,hpdeathlyhollows1,dislike,888.0,4,watched
1568829399,logan,like,1092.0,3,watched
1568829399,thehelp,dislike,1061.0,4,watched
1568829399,mollysgame,like,1014.0,5,watched
1568829399,thesocialnetwork,like,4351.0,4,watched
1568829399,astarisborn,like,812.0,4,watched
1568829399,readyplayerone,like,280.0,5,watched
1568829399,venom,like,1575.0,5,watched
1568829399,theequalizer2,dunno,1483.0,4,not
1568829399,foxcatcher,dunno,1638.0,3,not
1568829399,lifeasweknowit,dislike,1560.0,3,watched
1568829399,kickass2,like,858.0,4,watched
1568829399,sing,dislike,1373.0,3,watched
1568829399,passengers,like,1686.0,4,watched
1568829399,warfortheplanetofapes,like,501.0,4,watched
1568829399,thedanishgirl,dislike,1575.0,2,watched
1568829399,theniceguys,dislike,1980.0,2,watched
1568829399,sanandreas,dislike,1311.0,4,watched
1568829399,ageofultron,like,842.0,4,watched
1568829399,insidious,like,765.0,4,watched
1568829399,theshallows,dislike,1340.0,4,watched
1568829399,ozthegreat,dislike,1263.0,3,watched
1568829399,johnnyenglishreborn,dunno,1139.0,4,not
1568829399,tombraider,dunno,1154.0,4,not
1568829399,salt,like,1685.0,5,watched
1568829399,hottubtimemachine,like,1342.0,4,watched
1568829399,robocop,dislike,1279.0,2,watched
1568829399,agooddaytodiehard,like,1467.0,4,watched
1568829399,ghostrider,dunno,1700.0,4,not
1568829399,inception,like,373.0,4,watched
1568829441,hpdeathlyhollows1,dislike,888.0,4,watched
1568829441,logan,like,1092.0,3,watched
1568829441,thehelp,dislike,1061.0,4,watched
1568829441,mollysgame,like,1014.0,5,watched
1568829441,thesocialnetwork,like,4351.0,4,watched
1568829441,astarisborn,like,812.0,4,watched
1568829441,readyplayerone,like,280.0,5,watched
1568829441,venom,like,1575.0,5,watched
1568829441,theequalizer2,dunno,1483.0,4,not
1568829441,foxcatcher,dunno,1638.0,3,not
1568829441,lifeasweknowit,dislike,1560.0,3,watched
1568829441,kickass2,like,858.0,4,watched
1568829441,sing,dislike,1373.0,3,watched
1568829441,passengers,like,1686.0,4,watched
1568829441,warfortheplanetofapes,like,501.0,4,watched
1568829441,thedanishgirl,dislike,1575.0,2,watched
1568829441,theniceguys,dislike,1980.0,2,watched
1568829441,sanandreas,dislike,1311.0,4,watched
1568829441,ageofultron,like,842.0,4,watched
1568829441,insidious,like,765.0,4,watched
1568829441,theshallows,dislike,1340.0,4,watched
1568829441,ozthegreat,dislike,1263.0,3,watched
1568829441,johnnyenglishreborn,dunno,1139.0,4,not
1568829441,tombraider,dunno,1154.0,4,not
1568829441,salt,like,1685.0,5,watched
1568829441,hottubtimemachine,like,1342.0,4,watched
1568829441,robocop,dislike,1279.0,2,watched
1568829441,agooddaytodiehard,like,1467.0,4,watched
1568829441,ghostrider,dunno,1700.0,4,not
1568829441,inception,like,373.0,4,watched
1568831432,hpdeathlyhollows1,like,663.755,5,watched
1568831432,logan,like,1720.04,5,watched
1568831432,thehelp,like,967.9350001,3,watched
1568831432,mollysgame,dislike,1583.495,5,not
1568831432,thesocialnetwork,dunno,1607.71,4,watched
1568831432,astarisborn,dunno,511.975,5,watched
1568831432,readyplayerone,like,287.825,5,watched
1568831432,venom,dislike,2175.575,5,not
1568831432,theequalizer2,dislike,800.2050001,3,not
1568831432,foxcatcher,dislike,471.765,3,not
1568831432,lifeasweknowit,dislike,1199.915,5,not
1568831432,kickass2,dislike,640.04,4,watched
1568831432,sing,dislike,871.94,3,not
1568831432,passengers,dunno,376.2000001,5,watched
1568831432,warfortheplanetofapes,like,2871.19,4,watched
1568831432,thedanishgirl,dunno,887.9,4,not
1568831432,theniceguys,dislike,839.8099999,3,not
1568831432,sanandreas,dislike,2223.66,3,not
1568831432,ageofultron,dunno,422.84,5,watched
1568831432,insidious,dislike,631.605,3,not
1568831432,theshallows,dislike,1006.975,3,not
1568831432,ozthegreat,dislike,375.96,5,watched
1568831432,johnnyenglishreborn,dislike,1399.71,3,not
1568831432,tombraider,dislike,559.0,3,not
1568831432,salt,dunno,423.96,5,not
1568831432,hottubtimemachine,dunno,1855.79,3,watched
1568831432,robocop,dunno,1207.935,5,not
1568831432,agooddaytodiehard,dunno,535.8000001,5,watched
1568831432,ghostrider,dislike,1167.78,3,not
1568831432,inception,dislike,1127.295,4,watched
1568829996,hpdeathlyhollows1,like,1797.0,5,not
1568829996,logan,like,1281.0,5,watched
1568829996,thehelp,dislike,1374.0,1,not
1568829996,mollysgame,dislike,1859.0,1,not
1568829996,thesocialnetwork,like,3843.0,3,not
1568829996,astarisborn,dislike,1889.0,1,not
1568829996,readyplayerone,dislike,2454.0,5,watched
1568829996,venom,dislike,735.0,5,watched
1568829996,theequalizer2,like,1109.0,5,watched
1568829996,foxcatcher,dislike,1703.0,2,not
1568829996,lifeasweknowit,dislike,688.0,1,not
1568829996,kickass2,dislike,1734.0,1,not
1568829996,sing,dislike,1218.0,4,not
1568829996,passengers,like,2375.0,3,not
1568829996,warfortheplanetofapes,like,1702.0,5,watched
1568829996,thedanishgirl,dislike,1391.0,1,not
1568829996,theniceguys,like,859.0,1,not
1568829996,sanandreas,like,812.0,5,watched
1568829996,ageofultron,like,797.0,5,watched
1568829996,insidious,like,672.0,1,not
1568829996,theshallows,dislike,1438.0,1,not
1568829996,ozthegreat,dislike,1517.0,4,not
1568829996,johnnyenglishreborn,like,766.0,3,watched
1568829996,tombraider,like,969.0,5,watched
1568829996,salt,like,578.0,4,watched
1568829996,hottubtimemachine,like,1655.0,5,watched
1568829996,robocop,dislike,2063.0,1,not
1568829996,agooddaytodiehard,like,828.0,2,not
1568829996,ghostrider,dislike,530.0,1,not
1568829996,inception,like,2001.0,5,watched
1568833108,hpdeathlyhollows1,like,558.16,4,watched
1568833108,logan,like,1629.625,5,watched
1568833108,thehelp,dunno,1489.985,1,not
1568833108,mollysgame,dunno,1391.75,1,not
1568833108,thesocialnetwork,dislike,3828.94,1,not
1568833108,astarisborn,dunno,1644.01,1,not
1568833108,readyplayerone,dislike,527.965,4,not
1568833108,venom,like,1806.08,5,watched
1568833108,theequalizer2,like,1567.78,5,watched
1568833108,foxcatcher,dunno,4442.02,1,not
1568833108,lifeasweknowit,dislike,2615.845,1,not
1568833108,kickass2,like,1748.995,5,watched
1568833108,sing,dislike,1710.02,1,not
1568833108,passengers,like,773.9649999,5,watched
1568833108,warfortheplanetofapes,like,542.065,5,watched
1568833108,thedanishgirl,dunno,2303.955,1,not
1568833108,theniceguys,like,644.03,5,watched
1568833108,sanandreas,like,641.755,5,watched
1568833108,ageofultron,dislike,3885.025,5,watched
1568833108,insidious,dunno,3041.99,1,not
1568833108,theshallows,dislike,2156.055,1,not
1568833108,ozthegreat,dunno,1487.895,1,not
1568833108,johnnyenglishreborn,like,2114.96,3,watched
1568833108,tombraider,like,1352.895,5,watched
1568833108,salt,dunno,1527.98,1,not
1568833108,hottubtimemachine,like,1642.045,5,watched
1568833108,robocop,dislike,2932.035,3,watched
1568833108,agooddaytodiehard,like,4336.145,5,watched
1568833108,ghostrider,dislike,7201.025,5,not
1568833108,inception,like,901.9599999,5,watched
1568829945,hpdeathlyhollows1,like,175.23999990000002,5,watched
1568829945,logan,like,199.85,4,watched
1568829945,thehelp,dunno,151.86499990000002,1,not
1568829945,mollysgame,like,3008.17,4,watched
1568829945,thesocialnetwork,like,2191.975,4,watched
1568829945,astarisborn,like,3008.13,4,watched
1568829945,readyplayerone,like,152.14499990000002,5,watched
1568829945,venom,like,1976.035,5,watched
1568829945,theequalizer2,like,4112.055,5,watched
1568829945,foxcatcher,like,4471.745,3,watched
1568829945,lifeasweknowit,like,7184.04,4,watched
1568829945,kickass2,like,151.96,3,watched
1568829945,sing,dunno,1232.005,1,watched
1568829945,passengers,like,968.545,3,watched
1568829945,warfortheplanetofapes,like,215.93999989999998,4,watched
1568829945,thedanishgirl,dislike,2648.095,1,watched
1568829945,theniceguys,dislike,3415.875,2,watched
1568829945,sanandreas,like,2920.475,5,watched
1568829945,ageofultron,like,184.025,5,watched
1568829945,insidious,dislike,4015.675,4,watched
1568829945,theshallows,like,1816.25,4,watched
1568829945,ozthegreat,like,168.01500009999998,4,not
1568829945,johnnyenglishreborn,like,4056.01,5,watched
1568829945,tombraider,like,2848.365,5,watched
1568829945,salt,like,3560.065,5,watched
1568829945,hottubtimemachine,dislike,5671.96,1,not
1568829945,robocop,like,2360.015,4,watched
1568829945,agooddaytodiehard,like,4440.615,5,watched
1568829945,ghostrider,like,2375.83,4,watched
1568829945,inception,like,2152.12,4,watched
1568829264,hpdeathlyhollows1,dunno,1087.835,2,watched
1568829264,logan,like,856.09,1,watched
1568829264,thehelp,like,784.09,1,not
1568829264,mollysgame,dislike,663.765,1,not
1568829264,thesocialnetwork,like,832.015,1,watched
1568829264,astarisborn,dislike,680.14,1,not
1568829264,readyplayerone,like,456.24,1,watched
1568829264,venom,dislike,720.105,1,not
1568829264,theequalizer2,dislike,823.985,1,not
1568829264,foxcatcher,dislike,615.82,1,not
1568829264,lifeasweknowit,dislike,855.925,1,not
1568829264,kickass2,like,695.965,1,watched
1568829264,sing,like,7976.16,1,watched
1568829264,passengers,like,1719.82,2,watched
1568829264,warfortheplanetofapes,like,639.91,1,not
1568829264,thedanishgirl,like,791.985,1,not
1568829264,theniceguys,dislike,1136.085,1,not
1568829264,sanandreas,dunno,624.565,1,not
1568829264,ageofultron,dislike,696.01,1,not
1568829264,insidious,like,856.02,1,not
1568829264,theshallows,dunno,864.15,1,watched
1568829264,ozthegreat,dislike,856.0,1,not
1568829264,johnnyenglishreborn,like,944.05,1,watched
1568829264,tombraider,dislike,847.615,1,not
1568829264,salt,dunno,960.175,1,not
1568829264,hottubtimemachine,dislike,663.755,1,watched
1568829264,robocop,like,1167.93,1,not
1568829264,agooddaytodiehard,like,895.94,1,watched
1568829264,ghostrider,like,735.975,1,watched
1568829264,inception,like,1015.79,1,watched
1568829312,hpdeathlyhollows1,dunno,1087.835,2,watched
1568829312,logan,like,856.09,1,watched
1568829312,thehelp,like,784.09,1,not
1568829312,mollysgame,dislike,663.765,1,not
1568829312,thesocialnetwork,like,832.015,1,watched
1568829312,astarisborn,dislike,680.14,1,not
1568829312,readyplayerone,like,456.24,1,watched
1568829312,venom,dislike,720.105,1,not
1568829312,theequalizer2,dislike,823.985,1,not
1568829312,foxcatcher,dislike,615.82,1,not
1568829312,lifeasweknowit,dislike,855.925,1,not
1568829312,kickass2,like,695.965,1,watched
1568829312,sing,like,7976.16,1,watched
1568829312,passengers,like,1719.82,2,watched
1568829312,warfortheplanetofapes,like,639.91,1,not
1568829312,thedanishgirl,like,791.985,1,not
1568829312,theniceguys,dislike,1136.085,1,not
1568829312,sanandreas,dunno,624.565,1,not
1568829312,ageofultron,dislike,696.01,1,not
1568829312,insidious,like,856.02,1,not
1568829312,theshallows,dunno,864.15,1,watched
1568829312,ozthegreat,dislike,856.0,1,not
1568829312,johnnyenglishreborn,like,944.05,1,watched
1568829312,tombraider,dislike,847.615,1,not
1568829312,salt,dunno,960.175,1,not
1568829312,hottubtimemachine,dislike,663.755,1,watched
1568829312,robocop,like,1167.93,1,not
1568829312,agooddaytodiehard,like,895.94,1,watched
1568829312,ghostrider,like,735.975,1,watched
1568829312,inception,like,1015.79,1,watched
1568830626,hpdeathlyhollows1,like,1154.405,5,watched
1568830626,logan,like,920.125,3,watched
1568830626,thehelp,like,807.94,2,watched
1568830626,mollysgame,like,1663.01,5,watched
1568830626,thesocialnetwork,like,888.09,1,watched
1568830626,astarisborn,like,1543.84,1,watched
1568830626,readyplayerone,dunno,896.14,1,watched
1568830626,venom,like,1591.99,1,watched
1568830626,theequalizer2,like,735.91,1,watched
1568830626,foxcatcher,like,1391.715,5,watched
1568830626,lifeasweknowit,dislike,2417.12,4,not
1568830626,kickass2,like,2896.72,4,watched
1568830626,sing,like,1936.325,4,watched
1568830626,passengers,like,1407.77,1,watched
1568830626,warfortheplanetofapes,like,735.99,4,watched
1568830626,thedanishgirl,like,1728.25,1,watched
1568830626,theniceguys,like,1160.435,4,watched
1568830626,sanandreas,like,1696.0,4,watched
1568830626,ageofultron,like,984.27,3,watched
1568830626,insidious,like,2184.605,1,watched
1568830626,theshallows,like,2175.68,4,watched
1568830626,ozthegreat,like,1328.535,2,watched
1568830626,johnnyenglishreborn,like,1510.795,1,watched
1568830626,tombraider,like,783.895,2,watched
1568830626,salt,like,2103.7,5,watched
1568830626,hottubtimemachine,like,727.815,4,watched
1568830626,robocop,like,1728.07,3,watched
1568830626,agooddaytodiehard,like,2479.9,2,not
1568830626,ghostrider,dunno,2303.92,1,watched
1568830626,inception,like,1816.205,1,watched
1568829665,hpdeathlyhollows1,dislike,2053.0,5,watched
1568829665,logan,like,1204.0,3,watched
1568829665,thehelp,like,3391.0,5,watched
1568829665,mollysgame,like,2464.0,3,watched
1568829665,thesocialnetwork,like,4945.0,4,watched
1568829665,astarisborn,like,1450.0,2,watched
1568829665,readyplayerone,like,1160.0,4,watched
1568829665,venom,dislike,1684.0,2,not
1568829665,theequalizer2,like,2313.0,4,watched
1568829665,foxcatcher,like,1950.0,5,watched
1568829665,lifeasweknowit,dislike,1349.0,2,not
1568829665,kickass2,like,1049.0,4,watched
1568829665,sing,dislike,6461.0,4,watched
1568829665,passengers,like,1309.0,4,watched
1568829665,warfortheplanetofapes,like,910.0,2,not
1568829665,thedanishgirl,like,844.0,5,watched
1568829665,theniceguys,dislike,6290.0,1,watched
1568829665,sanandreas,like,1320.0,4,watched
1568829665,ageofultron,like,1776.0,4,watched
1568829665,insidious,like,1175.0,5,watched
1568829665,theshallows,like,182.0,4,watched
1568829665,ozthegreat,like,1437.0,4,watched
1568829665,johnnyenglishreborn,dislike,1400.0,2,not
1568829665,tombraider,dislike,1107.0,3,watched
1568829665,salt,dislike,2183.0,1,watched
1568829665,hottubtimemachine,like,593.0,3,watched
1568829665,robocop,like,810.0,5,watched
1568829665,agooddaytodiehard,like,2226.0,4,watched
1568829665,ghostrider,like,1451.0,2,watched
1568829665,inception,like,740.0,4,watched
1568829712,hpdeathlyhollows1,dislike,2053.0,5,watched
1568829712,logan,like,1204.0,3,watched
1568829712,thehelp,like,3391.0,5,watched
1568829712,mollysgame,like,2464.0,3,watched
1568829712,thesocialnetwork,like,4945.0,4,watched
1568829712,astarisborn,like,1450.0,2,watched
1568829712,readyplayerone,like,1160.0,4,watched
1568829712,venom,dislike,1684.0,2,not
1568829712,theequalizer2,like,2313.0,4,watched
1568829712,foxcatcher,like,1950.0,5,watched
1568829712,lifeasweknowit,dislike,1349.0,2,not
1568829712,kickass2,like,1049.0,4,watched
1568829712,sing,dislike,6461.0,4,watched
1568829712,passengers,like,1309.0,4,watched
1568829712,warfortheplanetofapes,like,910.0,2,not
1568829712,thedanishgirl,like,844.0,5,watched
1568829712,theniceguys,dislike,6290.0,1,watched
1568829712,sanandreas,like,1320.0,4,watched
1568829712,ageofultron,like,1776.0,4,watched
1568829712,insidious,like,1175.0,5,watched
1568829712,theshallows,like,182.0,4,watched
1568829712,ozthegreat,like,1437.0,4,watched
1568829712,johnnyenglishreborn,dislike,1400.0,2,not
1568829712,tombraider,dislike,1107.0,3,watched
1568829712,salt,dislike,2183.0,1,watched
1568829712,hottubtimemachine,like,593.0,3,watched
1568829712,robocop,like,810.0,5,watched
1568829712,agooddaytodiehard,like,2226.0,4,watched
1568829712,ghostrider,like,1451.0,2,watched
1568829712,inception,like,740.0,4,watched
1568829453,hpdeathlyhollows1,like,983.0,5,watched
1568829453,logan,dunno,889.0,5,not
1568829453,thehelp,dunno,1435.0,5,not
1568829453,mollysgame,dunno,919.0,5,not
1568829453,thesocialnetwork,like,825.0,5,watched
1568829453,astarisborn,dislike,1450.0,5,watched
1568829453,readyplayerone,dunno,672.0,5,not
1568829453,venom,dunno,249.0,5,not
1568829453,theequalizer2,dunno,982.0,5,not
1568829453,foxcatcher,dunno,718.0,5,not
1568829453,lifeasweknowit,dunno,1637.0,5,not
1568829453,kickass2,dunno,2104.0,5,not
1568829453,sing,dunno,998.0,5,not
1568829453,passengers,dunno,1061.0,5,not
1568829453,warfortheplanetofapes,dunno,1061.0,5,not
1568829453,thedanishgirl,dunno,843.0,5,not
1568829453,theniceguys,dunno,812.0,5,not
1568829453,sanandreas,dunno,967.0,5,not
1568829453,ageofultron,like,436.0,5,watched
1568829453,insidious,dislike,2527.0,5,watched
1568829453,theshallows,dunno,702.0,5,not
1568829453,ozthegreat,dunno,1576.0,5,not
1568829453,johnnyenglishreborn,dunno,750.0,5,not
1568829453,tombraider,dunno,874.0,5,not
1568829453,salt,dunno,1310.0,5,not
1568829453,hottubtimemachine,like,359.0,5,watched
1568829453,robocop,dunno,843.0,5,not
1568829453,agooddaytodiehard,dunno,638.0,5,not
1568829453,ghostrider,dunno,906.0,5,not
1568829453,inception,like,1202.0,5,watched
1568831804,hpdeathlyhollows1,dunno,81.0,5,watched
1568831804,logan,like,876.0,5,watched
1568831804,thehelp,dislike,1100.0,2,not
1568831804,mollysgame,dislike,2206.0,5,watched
1568831804,thesocialnetwork,dislike,2228.0,5,watched
1568831804,astarisborn,like,1798.0,5,watched
1568831804,readyplayerone,dislike,1609.0,5,watched
1568831804,venom,like,560.0,5,watched
1568831804,theequalizer2,like,180.0,1,not
1568831804,foxcatcher,like,1526.0,4,watched
1568831804,lifeasweknowit,like,1082.0,5,watched
1568831804,kickass2,dislike,1887.0,5,watched
1568831804,sing,like,1018.0,5,watched
1568831804,passengers,like,1275.0,5,watched
1568831804,warfortheplanetofapes,like,1079.0,5,watched
1568831804,thedanishgirl,like,114.0,5,watched
1568831804,theniceguys,dislike,1584.0,1,not
1568831804,sanandreas,like,1488.0,5,watched
1568831804,ageofultron,like,2200.0,5,watched
1568831804,insidious,like,1480.0,5,watched
1568831804,theshallows,like,1568.0,5,watched
1568831804,ozthegreat,like,2136.0,5,watched
1568831804,johnnyenglishreborn,like,544.0,5,watched
1568831804,tombraider,like,1515.0,5,watched
1568831804,salt,dislike,13890.0,5,watched
1568831804,hottubtimemachine,like,1312.0,5,not
1568831804,robocop,dislike,2007.0,5,watched
1568831804,agooddaytodiehard,like,1629.0,5,watched
1568831804,ghostrider,like,1328.0,5,watched
1568831804,inception,like,1176.0,5,watched
1568829401,hpdeathlyhollows1,like,1089.1,5,watched
1568829401,logan,like,2208.73,1,not
1568829401,thehelp,dislike,1090.1,1,not
1568829401,mollysgame,dislike,440.865,1,not
1568829401,thesocialnetwork,dislike,936.24,1,not
1568829401,astarisborn,dislike,545.085,1,not
1568829401,readyplayerone,dislike,1181.195,1,not
1568829401,venom,dislike,425.045,1,not
1568829401,theequalizer2,like,1443.095,5,watched
1568829401,foxcatcher,like,2155.38,2,watched
1568829401,lifeasweknowit,dislike,392.205,1,not
1568829401,kickass2,like,666.245,1,not
1568829401,sing,dislike,1012.28,1,not
1568829401,passengers,dunno,1506.215,1,watched
1568829401,warfortheplanetofapes,like,623.01,5,watched
1568829401,thedanishgirl,dislike,1074.265,1,not
1568829401,theniceguys,dislike,377.985,1,not
1568829401,sanandreas,like,443.195,1,not
1568829401,ageofultron,like,1246.015,1,not
1568829401,insidious,dislike,1332.255,1,not
1568829401,theshallows,like,434.89,1,not
1568829401,ozthegreat,dislike,1448.83,1,not
1568829401,johnnyenglishreborn,dunno,1418.61,1,not
1568829401,tombraider,like,436.15,1,not
1568829401,salt,dislike,1216.405,1,not
1568829401,hottubtimemachine,dislike,367.935,1,not
1568829401,robocop,like,324.175,5,watched
1568829401,agooddaytodiehard,like,1151.945,5,watched
1568829401,ghostrider,dunno,814.065,1,not
1568829401,inception,like,1511.15,1,not
1568829856,hpdeathlyhollows1,like,7029.63,5,watched
1568829856,logan,like,7049.725,5,watched
1568829856,thehelp,dislike,7937.725,1,not
1568829856,mollysgame,dunno,5763.105,3,not
1568829856,thesocialnetwork,like,7132.97,4,not
1568829856,astarisborn,like,4571.705,5,watched
1568829856,readyplayerone,dunno,4329.51,3,not
1568829856,venom,like,6901.26,5,watched
1568829856,theequalizer2,dunno,7077.43,3,not
1568829856,foxcatcher,dunno,5328.05,3,not
1568829856,lifeasweknowit,dunno,7060.24,2,not
1568829856,kickass2,like,5351.84,5,watched
1568829856,sing,dislike,5463.595,1,not
1568829856,passengers,dislike,6749.825,1,not
1568829856,warfortheplanetofapes,like,4045.655,5,watched
1568829856,thedanishgirl,like,1363.905,3,not
1568829856,theniceguys,dislike,3830.975,1,not
1568829856,sanandreas,like,3697.54,5,watched
1568829856,ageofultron,like,5259.945,5,watched
1568829856,insidious,like,5053.705,5,watched
1568829856,theshallows,like,6203.465,3,not
1568829856,ozthegreat,dunno,8115.03,3,not
1568829856,johnnyenglishreborn,like,3465.825,5,watched
1568829856,tombraider,dislike,6672.845,1,not
1568829856,salt,dunno,6162.665,3,not
1568829856,hottubtimemachine,dislike,9209.745,1,not
1568829856,robocop,like,5763.815,5,watched
1568829856,agooddaytodiehard,dislike,4300.455,1,not
1568829856,ghostrider,dunno,7989.94,3,watched
1568829856,inception,like,5849.46,5,watched
1568829439,hpdeathlyhollows1,like,2497.665,3,watched
1568829439,logan,dislike,2794.175,4,not
1568829439,thehelp,like,1865.88,3,watched
1568829439,mollysgame,dunno,3453.955,1,not
1568829439,thesocialnetwork,dislike,850.08,3,watched
1568829439,astarisborn,like,316.1,5,watched
1568829439,readyplayerone,dislike,1869.815,5,watched
1568829439,venom,dislike,1354.175,1,not
1568829439,theequalizer2,dislike,1569.995,1,not
1568829439,foxcatcher,dislike,1784.075,1,not
1568829439,lifeasweknowit,like,1426.405,5,watched
1568829439,kickass2,dunno,4432.515,5,not
1568829439,sing,like,402.285,4,watched
1568829439,passengers,dunno,5989.885,1,not
1568829439,warfortheplanetofapes,dislike,1710.18,5,not
1568829439,thedanishgirl,dislike,1502.49,1,not
1568829439,theniceguys,like,738.01,3,watched
1568829439,sanandreas,dislike,1858.2,1,not
1568829439,ageofultron,dislike,1436.395,4,not
1568829439,insidious,dislike,1849.86,4,not
1568829439,theshallows,dislike,6300.19,1,not
1568829439,ozthegreat,dislike,1650.435,3,watched
1568829439,johnnyenglishreborn,dislike,507.915,1,not
1568829439,tombraider,dislike,1635.865,1,not
1568829439,salt,dunno,2154.29,1,not
1568829439,hottubtimemachine,dislike,1706.325,4,watched
1568829439,robocop,dislike,413.77,4,watched
1568829439,agooddaytodiehard,dislike,1890.215,1,not
1568829439,ghostrider,dislike,1514.09,1,not
1568829439,inception,like,319.565,3,watched
1568829499,hpdeathlyhollows1,like,2497.665,3,watched
1568829499,logan,dislike,2794.175,4,not
1568829499,thehelp,like,1865.88,3,watched
1568829499,mollysgame,dunno,3453.955,1,not
1568829499,thesocialnetwork,dislike,850.08,3,watched
1568829499,astarisborn,like,316.1,5,watched
1568829499,readyplayerone,dislike,1869.815,5,watched
1568829499,venom,dislike,1354.175,1,not
1568829499,theequalizer2,dislike,1569.995,1,not
1568829499,foxcatcher,dislike,1784.075,1,not
1568829499,lifeasweknowit,like,1426.405,5,watched
1568829499,kickass2,dunno,4432.515,5,not
1568829499,sing,like,402.285,4,watched
1568829499,passengers,dunno,5989.885,1,not
1568829499,warfortheplanetofapes,dislike,1710.18,5,not
1568829499,thedanishgirl,dislike,1502.49,1,not
1568829499,theniceguys,like,738.01,3,watched
1568829499,sanandreas,dislike,1858.2,1,not
1568829499,ageofultron,dislike,1436.395,4,not
1568829499,insidious,dislike,1849.86,4,not
1568829499,theshallows,dislike,6300.19,1,not
1568829499,ozthegreat,dislike,1650.435,3,watched
1568829499,johnnyenglishreborn,dislike,507.915,1,not
1568829499,tombraider,dislike,1635.865,1,not
1568829499,salt,dunno,2154.29,1,not
1568829499,hottubtimemachine,dislike,1706.325,4,watched
1568829499,robocop,dislike,413.77,4,watched
1568829499,agooddaytodiehard,dislike,1890.215,1,not
1568829499,ghostrider,dislike,1514.09,1,not
1568829499,inception,like,319.565,3,watched
1568829309,hpdeathlyhollows1,like,1602.855,4,watched
1568829309,logan,like,1454.255,5,watched
1568829309,thehelp,dunno,2063.085,5,not
1568829309,mollysgame,dislike,908.43,5,not
1568829309,thesocialnetwork,like,372.91,3,watched
1568829309,astarisborn,dunno,1840.89,5,not
1568829309,readyplayerone,like,1370.6,4,watched
1568829309,venom,like,4246.92,4,watched
1568829309,theequalizer2,like,1565.17,4,watched
1568829309,foxcatcher,dislike,1760.835,5,watched
1568829309,lifeasweknowit,dislike,528.97,5,watched
1568829309,kickass2,like,1460.62,5,watched
1568829309,sing,dunno,651.355,5,not
1568829309,passengers,dislike,781.32,4,watched
1568829309,warfortheplanetofapes,like,265.43,5,watched
1568829309,thedanishgirl,dunno,2247.845,5,not
1568829309,theniceguys,dislike,1542.18,4,watched
1568829309,sanandreas,like,2025.98,3,watched
1568829309,ageofultron,like,1047.92,5,watched
1568829309,insidious,dislike,565.975,5,watched
1568829309,theshallows,dislike,417.945,5,watched
1568829309,ozthegreat,like,353.85,5,watched
1568829309,johnnyenglishreborn,dislike,2030.895,5,watched
1568829309,tombraider,like,1339.955,4,watched
1568829309,salt,like,614.39,3,watched
1568829309,hottubtimemachine,dislike,1785.6,5,watched
1568829309,robocop,like,562.535,5,watched
1568829309,agooddaytodiehard,like,604.02,3,watched
1568829309,ghostrider,like,2082.315,3,watched
1568829309,inception,like,1302.78,4,watched
1568829641,hpdeathlyhollows1,like,3127.0,5,watched
1568829641,logan,like,1718.0,5,watched
1568829641,thehelp,like,1828.0,5,watched
1568829641,mollysgame,dunno,2110.0,5,not
1568829641,thesocialnetwork,dunno,2422.0,5,not
1568829641,astarisborn,dislike,2955.0,5,not
1568829641,readyplayerone,like,2437.0,5,watched
1568829641,venom,like,984.0,5,watched
1568829641,theequalizer2,like,2080.0,5,watched
1568829641,foxcatcher,dunno,3780.0,5,not
1568829641,lifeasweknowit,dunno,3595.0,5,not
1568829641,kickass2,like,1718.0,5,watched
1568829641,sing,like,2125.0,5,watched
1568829641,passengers,like,7829.0,5,watched
1568829641,warfortheplanetofapes,dislike,3360.0,5,watched
1568829641,thedanishgirl,dunno,4313.0,5,not
1568829641,theniceguys,dunno,3078.0,5,not
1568829641,sanandreas,like,1765.0,5,watched
1568829641,ageofultron,like,1921.0,5,watched
1568829641,insidious,dislike,2014.0,5,not
1568829641,theshallows,dislike,2766.0,5,not
