id,title,rating,conf,rt,rt_log,rt_lognorm
1568829930,ghostrider,skip,2,2739.36,7.915479595456508,0.3246820878842322
1568829930,inception,skip,4,1977.93,7.5898061222743385,0.13479712497737095
1568829399,hpdeathlyhollows1,dislike,4,888.0,6.78897174299217,0.4207166949491329
1568829399,logan,like,3,1092.0,6.9957661563048505,0.49609635912952305
1568829399,thehelp,dislike,4,1061.0,6.966967138613983,0.48559868538927403
1568829399,mollysgame,like,5,1014.0,6.921658184151129,0.4690828921574213
1568829399,thesocialnetwork,like,4,4351.0,8.37816098272068,1.0
1568829399,astarisborn,like,4,812.0,6.699500340161678,0.38810302714702816
1568829399,readyplayerone,like,5,280.0,5.634789603169249,0.0
1568829399,venom,like,5,1575.0,7.362010551259734,0.6295979322977785
1568829399,theequalizer2,skip,4,1483.0,7.301822342137932,0.6076584276538088
1568829399,foxcatcher,skip,3,1638.0,7.401231264413015,0.6438944702895448
1568829399,lifeasweknowit,dislike,3,1560.0,7.352441100243583,0.6261097239248693
1568829399,kickass2,like,4,858.0,6.754604099487962,0.40818917360791834
1568829399,sing,dislike,3,1373.0,7.224753405767971,0.5795656448303027
1568829399,passengers,like,4,1686.0,7.430114138561801,0.6544227109659888
1568829399,warfortheplanetofapes,like,4,501.0,6.2166061010848646,0.21208083683177753
1568829399,thedanishgirl,dislike,2,1575.0,7.362010551259734,0.6295979322977785
1568829399,theniceguys,dislike,2,1980.0,7.590852123688581,0.7130141165353882
1568829399,sanandreas,dislike,4,1311.0,7.1785454837637,0.5627221644511254
1568829399,ageofultron,like,4,842.0,6.7357800142423265,0.4013275123009779
1568829399,insidious,like,4,765.0,6.639875833826536,0.3663690006205535
1568829399,theshallows,dislike,4,1340.0,7.200424892944957,0.5706975371419474
1568829399,ozthegreat,dislike,3,1263.0,7.141245122350491,0.5491256234609997
1568829399,johnnyenglishreborn,skip,4,1139.0,7.037905963447182,0.511456950647111
1568829399,tombraider,skip,4,1154.0,7.050989447068045,0.5162260765913361
1568829399,salt,like,5,1685.0,7.429520842786462,0.6542064457604242
1568829399,hottubtimemachine,like,4,1342.0,7.201916317531627,0.5712411837651451
1568829399,robocop,dislike,2,1279.0,7.153833801578843,0.5537143857854102
1568829399,agooddaytodiehard,like,4,1467.0,7.2909747781429814,0.603704327937013
1568829399,ghostrider,skip,4,1700.0,7.438383530044307,0.6574370281467193
1568829399,inception,like,4,373.0,5.921578419643816,0.10453882351191535
1568829441,hpdeathlyhollows1,dislike,4,888.0,6.78897174299217,0.4207166949491329
1568829441,logan,like,3,1092.0,6.9957661563048505,0.49609635912952305
1568829441,thehelp,dislike,4,1061.0,6.966967138613983,0.48559868538927403
1568829441,mollysgame,like,5,1014.0,6.921658184151129,0.4690828921574213
1568829441,thesocialnetwork,like,4,4351.0,8.37816098272068,1.0
1568829441,astarisborn,like,4,812.0,6.699500340161678,0.38810302714702816
1568829441,readyplayerone,like,5,280.0,5.634789603169249,0.0
1568829441,venom,like,5,1575.0,7.362010551259734,0.6295979322977785
1568829441,theequalizer2,skip,4,1483.0,7.301822342137932,0.6076584276538088
1568829441,foxcatcher,skip,3,1638.0,7.401231264413015,0.6438944702895448
1568829441,lifeasweknowit,dislike,3,1560.0,7.352441100243583,0.6261097239248693
1568829441,kickass2,like,4,858.0,6.754604099487962,0.40818917360791834
1568829441,sing,dislike,3,1373.0,7.224753405767971,0.5795656448303027
1568829441,passengers,like,4,1686.0,7.430114138561801,0.6544227109659888
1568829441,warfortheplanetofapes,like,4,501.0,6.2166061010848646,0.21208083683177753
1568829441,thedanishgirl,dislike,2,1575.0,7.362010551259734,0.6295979322977785
1568829441,theniceguys,dislike,2,1980.0,7.590852123688581,0.7130141165353882
1568829441,sanandreas,dislike,4,1311.0,7.1785454837637,0.5627221644511254
1568829441,ageofultron,like,4,842.0,6.7357800142423265,0.4013275123009779
1568829441,insidious,like,4,765.0,6.639875833826536,0.3663690006205535
1568829441,theshallows,dislike,4,1340.0,7.200424892944957,0.5706975371419474
1568829441,ozthegreat,dislike,3,1263.0,7.141245122350491,0.5491256234609997
1568829441,johnnyenglishreborn,skip,4,1139.0,7.037905963447182,0.511456950647111
1568829441,tombraider,skip,4,1154.0,7.050989447068045,0.5162260765913361
1568829441,salt,like,5,1685.0,7.429520842786462,0.6542064457604242
1568829441,hottubtimemachine,like,4,1342.0,7.201916317531627,0.5712411837651451
1568829441,robocop,dislike,2,1279.0,7.153833801578843,0.5537143857854102
1568829441,agooddaytodiehard,like,4,1467.0,7.2909747781429814,0.603704327937013
1568829441,ghostrider,skip,4,1700.0,7.438383530044307,0.6574370281467193
1568829441,inception,like,4,373.0,5.921578419643816,0.10453882351191535
1568829996,hpdeathlyhollows1,skip,5,1797.0,7.493873886783559,0.6163128638637065
1568829996,logan,like,5,1281.0,7.155396301896734,0.44546223101465976
1568829996,thehelp,skip,1,1374.0,7.2254814727822945,0.48083856414211135
1568829996,mollysgame,skip,1,1859.0,7.527793987721444,0.6334344428701241
1568829996,thesocialnetwork,skip,3,3843.0,8.254008590564844,1.0
1568829996,astarisborn,skip,1,1889.0,7.543802867501509,0.6415151175255608
1568829996,readyplayerone,dislike,5,2454.0,7.805474625270857,0.7735970851647587
1568829996,venom,dislike,5,735.0,6.5998704992128365,0.16505389914756236
1568829996,theequalizer2,like,5,1109.0,7.011213987350367,0.3726844732375129
1568829996,foxcatcher,skip,2,1703.0,7.440146680662688,0.5891934102371652
1568829996,lifeasweknowit,skip,1,688.0,6.5337888379333435,0.1316983856559002
1568829996,kickass2,skip,1,1734.0,7.458186157340487,0.598299053104766
1568829996,sing,skip,4,1218.0,7.1049654482698426,0.4200066509644979
1568829996,passengers,skip,3,2375.0,7.772752716468742,0.7570803080530943
1568829996,warfortheplanetofapes,like,5,1702.0,7.43955930913332,0.5888969273916507
1568829996,thedanishgirl,skip,1,1391.0,7.237778191923443,0.48704548105784945
1568829996,theniceguys,skip,1,859.0,6.755768921984255,0.2437455034958118
1568829996,sanandreas,like,5,812.0,6.699500340161678,0.21534325991114414
1568829996,ageofultron,like,5,797.0,6.680854678790215,0.20593163802702855
1568829996,insidious,skip,1,672.0,6.51025834052315,0.11982108401677184
1568829996,theshallows,skip,1,1438.0,7.271008538280992,0.5038188981421112
1568829996,ozthegreat,skip,4,1517.0,7.324489979348532,0.5308142989014356
1568829996,johnnyenglishreborn,like,3,766.0,6.641182169740591,0.18590646182487572
1568829996,tombraider,like,5,969.0,6.876264611890766,0.304567152536452
1568829996,salt,like,4,578.0,6.359573868672378,0.043761284119426265
1568829996,hottubtimemachine,like,5,1655.0,7.411556287811163,0.5747620655036013
1568829996,robocop,skip,1,2063.0,7.631916513071252,0.6859915401319816
1568829996,agooddaytodiehard,skip,2,828.0,6.71901315438526,0.22519258762919522
1568829996,ghostrider,skip,1,530.0,6.272877006546167,0.0
1568829996,inception,like,5,2001.0,7.601402334583733,0.6705891414555539
1568833108,hpdeathlyhollows1,like,4,558.16,6.324645659630981,0.0212846378507005
1568833108,logan,like,5,1629.625,7.396105205982943,0.43134227189058405
1568833108,thehelp,skip,1,1489.985,7.3065213317747375,0.39705768165008937
1568833108,mollysgame,skip,1,1391.75,7.238317227063617,0.3709553300448674
1568833108,thesocialnetwork,skip,1,3828.94,8.250343281466822,0.7582672083777688
1568833108,astarisborn,skip,1,1644.01,7.4048936583226865,0.43470569516267804
1568833108,readyplayerone,skip,4,527.965,6.269029993630335,0.0
1568833108,venom,like,5,1806.08,7.4989140297843395,0.4706881745800129
1568833108,theequalizer2,like,5,1567.78,7.357415884944079,0.4165355052685295
1568833108,foxcatcher,skip,1,4442.02,8.3988645069206,0.8151076766172242
1568833108,lifeasweknowit,skip,1,2615.845,7.869342460057167,0.6124546147745615
1568833108,kickass2,like,5,1748.995,7.466796616238072,0.4583965386940819
1568833108,sing,skip,1,1710.02,7.444260345334742,0.44977169610607665
1568833108,passengers,like,5,773.9649999,6.6515266527998405,0.14638506476630442
1568833108,warfortheplanetofapes,like,5,542.065,6.295385920448337,0.010086660789681299
1568833108,thedanishgirl,skip,1,2303.955,7.742382490375045,0.5638658416725997
1568833108,theniceguys,like,5,644.03,6.467745308870291,0.07605021794077062
1568833108,sanandreas,like,5,641.755,6.464206610916847,0.07469592499026996
1568833108,ageofultron,dislike,5,3885.025,8.264884697787478,0.7638323450106346
1568833108,insidious,skip,1,3041.99,8.020267185502854,0.6702149250402075
1568833108,theshallows,skip,1,2156.055,7.676035441907589,0.5384742029376387
1568833108,ozthegreat,skip,1,1487.895,7.305117648387116,0.3965204788309731
1568833108,johnnyenglishreborn,like,3,2114.96,7.656791178771983,0.5311092426485683
1568833108,tombraider,like,5,1352.895,7.210002019837831,0.3601188342369886
1568833108,salt,skip,1,1527.98,7.331701880635569,0.4066945142536661
1568833108,hottubtimemachine,like,5,1642.045,7.40369769523977,0.4342479888555668
1568833108,robocop,dislike,3,2932.035,7.983452000179495,0.6561254077627372
1568833108,agooddaytodiehard,like,5,4336.145,8.374740983519755,0.8058753775872369
1568833108,ghostrider,skip,5,7201.025,8.881978655982877,1.0
1568833108,inception,like,5,901.9599999,6.8045701730704415,0.20495625771611534
1568829945,hpdeathlyhollows1,like,5,175.23999990000004,5.166156462375052,0.037121702764239595
1568829945,logan,like,4,199.85,5.297567085157333,0.07119569637738261
1568829945,thehelp,skip,1,151.86499990000004,5.022991967647148,0.0
1568829945,mollysgame,like,4,3008.17,8.00908719943021,0.7742767494876567
1568829945,thesocialnetwork,like,4,2191.975,7.692558242893378,0.6922026719507139
1568829945,astarisborn,like,4,3008.13,8.009073902220962,0.7742733016003138
1568829945,readyplayerone,like,5,152.14499990000004,5.024834012838801,0.00047763137230917953
1568829945,venom,like,5,1976.035,7.588847590701555,0.6653111161116255
1568829945,theequalizer2,like,5,4112.055,8.321678182531931,0.8553297339132837
1568829945,foxcatcher,like,3,4471.745,8.405533991742244,0.877073046949636
1568829945,lifeasweknowit,like,4,7184.04,8.879617177895264,1.0
1568829945,kickass2,like,3,151.96,5.023617328319425,0.0001621523062740474
1568829945,sing,dunno,1,1232.005,7.1163982025267885,0.5428077971685926
1568829945,passengers,like,3,968.545,6.875794945371162,0.48042080231198125
1568829945,warfortheplanetofapes,like,4,215.9399999,5.375000590855903,0.0912737442760501
1568829945,thedanishgirl,dislike,1,2648.095,7.881595792546296,0.7412189852680134
1568829945,theniceguys,dislike,2,3415.875,8.136188961733083,0.8072334811828
1568829945,sanandreas,like,5,2920.475,7.979501553265674,0.7666053672423924
1568829945,ageofultron,like,5,184.025,5.21507161794477,0.04980511193755957
1568829945,insidious,dislike,4,4015.675,8.297960731802036,0.8491799398739583
1568829945,theshallows,like,4,1816.25,7.504529214884493,0.643447862302828
1568829945,ozthegreat,skip,4,168.01500009999995,5.124053261726997,0.02620459302379222
1568829945,johnnyenglishreborn,like,5,4056.01,8.307955010751215,0.8517713970170122
1568829945,tombraider,like,5,2848.365,7.95450042443242,0.7601227230987979
1568829945,salt,like,5,3560.065,8.177534082106359,0.817954025212697
1568829945,hottubtimemachine,skip,1,5671.96,8.643290016000918,0.938721771235027
1568829945,robocop,like,4,2360.015,7.76642325393166,0.7113554303888433
1568829945,agooddaytodiehard,like,5,4440.615,8.398548159347673,0.8752616621212612
1568829945,ghostrider,like,4,2375.83,7.773102129101248,0.7130872230327953
1568829945,inception,like,4,2152.12,7.674208681808812,0.6874447397990996
1568830626,hpdeathlyhollows1,like,5,1154.405,7.0513403387046125,0.3339590502286552
1568830626,logan,like,3,920.125,6.82450953037887,0.16974210253795524
1568830626,thehelp,like,2,807.94,6.694487798338134,0.07561127380800046
1568830626,mollysgame,like,5,1663.01,7.416384492403952,0.5982372456612329
1568830626,thesocialnetwork,like,1,888.09,6.78907308920782,0.14408745602373918
1568830626,astarisborn,like,1,1543.84,7.342028098272074,0.54440602151778
1568830626,readyplayerone,dunno,1,896.14,6.79809665076917,0.15062017416657666
1568830626,venom,like,1,1591.99,7.372740084977565,0.5666403412361596
1568830626,theequalizer2,like,1,735.91,6.601107828643053,0.008007698650101666
1568830626,foxcatcher,like,5,1391.715,7.238292078552677,0.4693050568400098
1568830626,lifeasweknowit,skip,4,2417.12,7.790332027795415,0.8689611535452962
1568830626,kickass2,like,4,2896.72,7.971334341389609,1.0
1568830626,sing,like,4,1936.325,7.568547125648438,0.7083972515635399
1568830626,passengers,like,1,1407.77,7.249762171101825,0.4776089711189113
1568830626,warfortheplanetofapes,like,4,735.99,6.601216531680051,0.00808639554790115
1568830626,thedanishgirl,like,1,1728.25,7.454864614825374,0.6260954025732157
1568830626,theniceguys,like,4,1160.435,7.056550213805483,0.3377308032512258
1568830626,sanandreas,like,4,1696.0,7.4360278163518485,0.6124582711252465
1568830626,ageofultron,like,3,984.27,6.891900249658038,0.21853044087872142
1568830626,insidious,like,1,2184.605,7.689190313155336,0.795738367870849
1568830626,theshallows,like,4,2175.68,7.685096538338095,0.7927746293470455
1568830626,ozthegreat,like,2,1328.535,7.191832110355278,0.4356697926380349
1568830626,johnnyenglishreborn,like,1,1510.795,7.320391281327927,0.5287417823320353
1568830626,tombraider,like,2,783.895,6.6642750828097475,0.0537384075860801
1568830626,salt,like,5,2103.7,7.651452978139983,0.7684179610180759
1568830626,hottubtimemachine,like,4,727.815,6.5900468950233835,0.0
1568830626,robocop,like,3,1728.07,7.454760457802783,0.6260199968183413
1568830626,agooddaytodiehard,skip,2,2479.9,7.815973515765406,0.8875246234714483
1568830626,ghostrider,dunno,1,2303.92,7.74236729899073,0.834236499433028
1568830626,inception,like,1,1816.205,7.5045044382527095,0.6620327619967907
1568829665,hpdeathlyhollows1,dislike,5,2053.0,7.627057417018934,0.6788145496833901
1568829665,logan,like,3,1204.0,7.093404625868766,0.5293124056979294
1568829665,thehelp,like,5,3391.0,8.128880142125638,0.8193995415511969
1568829665,mollysgame,like,3,2464.0,7.80954132465341,0.7299371820140472
1568829665,thesocialnetwork,like,4,4945.0,8.506132244056813,0.9250862333422673
1568829665,astarisborn,like,2,1450.0,7.27931883541462,0.5813960327029759
1568829665,readyplayerone,like,4,1160.0,7.05617528410041,0.5188826534210965
1568829665,venom,skip,2,1684.0,7.428927194802272,0.623308622419587
1568829665,theequalizer2,like,4,2313.0,7.746300662231439,0.7122203916665852
1568829665,foxcatcher,like,5,1950.0,7.575584651557793,0.6643945205541205
1568829665,lifeasweknowit,skip,2,1349.0,7.207118856207756,0.5611693012661033
1568829665,kickass2,like,4,1049.0,6.955592608396297,0.4907045460169364
1568829665,sing,dislike,4,6461.0,8.773539383558166,1.0
1568829665,passengers,like,4,1309.0,7.1770187659099,0.5527367996314982
1568829665,warfortheplanetofapes,skip,2,910.0,6.813444599510896,0.4508819639110147
1568829665,thedanishgirl,like,5,844.0,6.738152494595957,0.4297889774287347
1568829665,theniceguys,dislike,1,6290.0,8.746716349694486,0.9924855615161837
1568829665,sanandreas,like,4,1320.0,7.1853870155804165,0.5550811540280177
1568829665,ageofultron,like,4,1776.0,7.4821189235521155,0.6382102169062481
1568829665,insidious,like,5,1175.0,7.069023426578259,0.5224820440333506
1568829665,theshallows,like,4,182.0,5.204006687076795,0.0
1568829665,ozthegreat,like,4,1437.0,7.270312886079025,0.5788730275643837
1568829665,johnnyenglishreborn,skip,2,1400.0,7.24422751560335,0.5715652445312185
1568829665,tombraider,dislike,3,1107.0,7.009408932708637,0.5057811201481633
1568829665,salt,dislike,1,2183.0,7.688455356549944,0.6960151035798516
1568829665,hottubtimemachine,like,3,593.0,6.385194398997726,0.3309082203071774
1568829665,robocop,like,5,810.0,6.697034247666484,0.4182697533661549
1568829665,agooddaytodiehard,like,4,2226.0,7.70796153183549,0.7014797335312104
1568829665,ghostrider,like,2,1451.0,7.280008252884188,0.5815891721215467
1568829665,inception,like,4,740.0,6.606650186198215,0.39294877464046235
1568829712,hpdeathlyhollows1,dislike,5,2053.0,7.627057417018934,0.6788145496833901
1568829712,logan,like,3,1204.0,7.093404625868766,0.5293124056979294
1568829712,thehelp,like,5,3391.0,8.128880142125638,0.8193995415511969
1568829712,mollysgame,like,3,2464.0,7.80954132465341,0.7299371820140472
1568829712,thesocialnetwork,like,4,4945.0,8.506132244056813,0.9250862333422673
1568829712,astarisborn,like,2,1450.0,7.27931883541462,0.5813960327029759
1568829712,readyplayerone,like,4,1160.0,7.05617528410041,0.5188826534210965
1568829712,venom,skip,2,1684.0,7.428927194802272,0.623308622419587
1568829712,theequalizer2,like,4,2313.0,7.746300662231439,0.7122203916665852
1568829712,foxcatcher,like,5,1950.0,7.575584651557793,0.6643945205541205
1568829712,lifeasweknowit,skip,2,1349.0,7.207118856207756,0.5611693012661033
1568829712,kickass2,like,4,1049.0,6.955592608396297,0.4907045460169364
1568829712,sing,dislike,4,6461.0,8.773539383558166,1.0
1568829712,passengers,like,4,1309.0,7.1770187659099,0.5527367996314982
1568829712,warfortheplanetofapes,skip,2,910.0,6.813444599510896,0.4508819639110147
1568829712,thedanishgirl,like,5,844.0,6.738152494595957,0.4297889774287347
1568829712,theniceguys,dislike,1,6290.0,8.746716349694486,0.9924855615161837
1568829712,sanandreas,like,4,1320.0,7.1853870155804165,0.5550811540280177
1568829712,ageofultron,like,4,1776.0,7.4821189235521155,0.6382102169062481
1568829712,insidious,like,5,1175.0,7.069023426578259,0.5224820440333506
1568829712,theshallows,like,4,182.0,5.204006687076795,0.0
1568829712,ozthegreat,like,4,1437.0,7.270312886079025,0.5788730275643837
1568829712,johnnyenglishreborn,skip,2,1400.0,7.24422751560335,0.5715652445312185
1568829712,tombraider,dislike,3,1107.0,7.009408932708637,0.5057811201481633
1568829712,salt,dislike,1,2183.0,7.688455356549944,0.6960151035798516
1568829712,hottubtimemachine,like,3,593.0,6.385194398997726,0.3309082203071774
1568829712,robocop,like,5,810.0,6.697034247666484,0.4182697533661549
1568829712,agooddaytodiehard,like,4,2226.0,7.70796153183549,0.7014797335312104
1568829712,ghostrider,like,2,1451.0,7.280008252884188,0.5815891721215467
1568829712,inception,like,4,740.0,6.606650186198215,0.39294877464046235
1568831804,hpdeathlyhollows1,dunno,5,81.0,4.394449154672439,0.0
1568831804,logan,like,5,876.0,6.775366090936392,0.4628104531908629
1568831804,thehelp,skip,2,1100.0,7.003065458786462,0.5070714040963258
1568831804,mollysgame,dislike,5,2206.0,7.698936199813447,0.6423370440318036
1568831804,thesocialnetwork,dislike,5,2228.0,7.708859601047175,0.6442659873528516
1568831804,astarisborn,like,5,1798.0,7.494430215031565,0.6025844990960428
1568831804,readyplayerone,dislike,5,1609.0,7.3833681469923835,0.580995889573955
1568831804,venom,like,5,560.0,6.327936783729195,0.37583767506263005
1568831804,theequalizer2,skip,1,180.0,5.19295685089021,0.15521654835335624
1568831804,foxcatcher,like,4,1526.0,7.330405211844402,0.5707007803054148
1568831804,lifeasweknowit,like,5,1082.0,6.9865664594064265,0.5038642744128132
1568831804,kickass2,dislike,5,1887.0,7.54274354536855,0.611975802911751
1568831804,sing,like,5,1018.0,6.925595197110468,0.4920124802132682
1568831804,passengers,like,5,1275.0,7.150701457592526,0.5357693743925669
1568831804,warfortheplanetofapes,like,5,1079.0,6.983789965258135,0.5033245703620415
1568831804,thedanishgirl,like,5,114.0,4.736198448394496,0.06643035004545318
1568831804,theniceguys,skip,1,1584.0,7.367708572374371,0.577951930032422
1568831804,sanandreas,like,5,1488.0,7.305188215393037,0.5657990177205839
1568831804,ageofultron,like,5,2200.0,7.696212639346407,0.641807629403832
1568831804,insidious,like,5,1480.0,7.299797366758161,0.5647511268589626
1568831804,theshallows,like,5,1568.0,7.357556200910353,0.5759784787260538
1568831804,ozthegreat,like,5,2136.0,7.666690200080086,0.6360689607052146
1568831804,johnnyenglishreborn,like,5,544.0,6.298949246855942,0.3702029824478392
1568831804,tombraider,like,5,1515.0,7.323170717943469,0.5692945156223002
1568831804,salt,dislike,5,13890.0,9.53892443574839,1.0
1568831804,hottubtimemachine,skip,5,1312.0,7.179307969504034,0.5413300021239776
1568831804,robocop,dislike,5,2007.0,7.604396348796338,0.623960077314736
1568831804,agooddaytodiehard,like,5,1629.0,7.395721608602045,0.5833971960113878
1568831804,ghostrider,like,5,1328.0,7.191429330036379,0.5436861919917633
1568831804,inception,like,5,1176.0,7.069874128458572,0.5200578927121555
1568829439,hpdeathlyhollows1,like,3,2497.665,7.823111574406508,0.690796117516053
1568829439,logan,skip,4,2794.175,7.9352921720716445,0.7282861688150887
1568829439,thehelp,like,3,1865.88,7.531488070657725,0.5933373738197341
1568829439,mollysgame,skip,1,3453.955,8.147275230248853,0.7991295757054042
1568829439,thesocialnetwork,dislike,3,850.08,6.745330462702634,0.330608437935991
1568829439,astarisborn,like,5,316.1,5.756058619221572,0.0
1568829439,readyplayerone,dislike,5,1869.815,7.533594774473406,0.5940414210058393
1568829439,venom,skip,1,1354.175,7.210947691797102,0.486214792045223
1568829439,theequalizer2,skip,1,1569.995,7.358827713623906,0.5356353667237299
1568829439,foxcatcher,skip,1,1784.075,7.486655352615028,0.5783545609779525
1568829439,lifeasweknowit,like,5,1426.405,7.262912571870886,0.5035811286512173
1568829439,kickass2,skip,5,4432.515,8.396722422037392,0.8824932607917342
1568829439,sing,like,4,402.285,5.997160792652862,0.08057483235407273
1568829439,passengers,skip,1,5989.885,8.697827492260757,0.9831206844641428
1568829439,warfortheplanetofapes,skip,5,1710.18,7.444353907114823,0.5642176835246876
1568829439,thedanishgirl,skip,1,1502.49,7.314879010813171,0.520947986221276
1568829439,theniceguys,like,3,738.01,6.603957374644172,0.28336243966242336
1568829439,sanandreas,skip,1,1858.2,7.527363556207212,0.5919589869903563
1568829439,ageofultron,skip,4,1436.395,7.269891781421336,0.5059135366568703
1568829439,insidious,skip,4,1849.86,7.522865239533147,0.590455677805167
1568829439,theshallows,skip,1,6300.19,8.748335070655017,1.0
1568829439,ozthegreat,dislike,3,1650.435,7.408794168512303,0.552333842181925
1568829439,johnnyenglishreborn,skip,1,507.915,6.230314110743809,0.15849320716842366
1568829439,tombraider,skip,1,1635.865,7.399926995420459,0.5493704886162488
1568829439,salt,skip,1,2154.29,7.675216481894576,0.6413705063092129
1568829439,hottubtimemachine,dislike,4,1706.325,7.442097214011187,0.5634635108604089
1568829439,robocop,dislike,4,413.77,6.025310263891591,0.08998220887680172
1568829439,agooddaytodiehard,skip,1,1890.215,7.544445858197652,0.5976677850468516
1568829439,ghostrider,skip,1,1514.09,7.322569877408935,0.5235182255426061
1568829439,inception,like,3,319.565,5.766960696005392,0.0036434056013097704
1568829499,hpdeathlyhollows1,like,3,2497.665,7.823111574406508,0.690796117516053
1568829499,logan,skip,4,2794.175,7.9352921720716445,0.7282861688150887
1568829499,thehelp,like,3,1865.88,7.531488070657725,0.5933373738197341
1568829499,mollysgame,skip,1,3453.955,8.147275230248853,0.7991295757054042
1568829499,thesocialnetwork,dislike,3,850.08,6.745330462702634,0.330608437935991
1568829499,astarisborn,like,5,316.1,5.756058619221572,0.0
1568829499,readyplayerone,dislike,5,1869.815,7.533594774473406,0.5940414210058393
1568829499,venom,skip,1,1354.175,7.210947691797102,0.486214792045223
1568829499,theequalizer2,skip,1,1569.995,7.358827713623906,0.5356353667237299
1568829499,foxcatcher,skip,1,1784.075,7.486655352615028,0.5783545609779525
1568829499,lifeasweknowit,like,5,1426.405,7.262912571870886,0.5035811286512173
1568829499,kickass2,skip,5,4432.515,8.396722422037392,0.8824932607917342
1568829499,sing,like,4,402.285,5.997160792652862,0.08057483235407273
1568829499,passengers,skip,1,5989.885,8.697827492260757,0.9831206844641428
1568829499,warfortheplanetofapes,skip,5,1710.18,7.444353907114823,0.5642176835246876
1568829499,thedanishgirl,skip,1,1502.49,7.314879010813171,0.520947986221276
1568829499,theniceguys,like,3,738.01,6.603957374644172,0.28336243966242336
1568829499,sanandreas,skip,1,1858.2,7.527363556207212,0.5919589869903563
1568829499,ageofultron,skip,4,1436.395,7.269891781421336,0.5059135366568703
1568829499,insidious,skip,4,1849.86,7.522865239533147,0.590455677805167
1568829499,theshallows,skip,1,6300.19,8.748335070655017,1.0
1568829499,ozthegreat,dislike,3,1650.435,7.408794168512303,0.552333842181925
1568829499,johnnyenglishreborn,skip,1,507.915,6.230314110743809,0.15849320716842366
1568829499,tombraider,skip,1,1635.865,7.399926995420459,0.5493704886162488
1568829499,salt,skip,1,2154.29,7.675216481894576,0.6413705063092129
1568829499,hottubtimemachine,dislike,4,1706.325,7.442097214011187,0.5634635108604089
1568829499,robocop,dislike,4,413.77,6.025310263891591,0.08998220887680172
1568829499,agooddaytodiehard,skip,1,1890.215,7.544445858197652,0.5976677850468516
1568829499,ghostrider,skip,1,1514.09,7.322569877408935,0.5235182255426061
1568829499,inception,like,3,319.565,5.766960696005392,0.0036434056013097704
1568829309,hpdeathlyhollows1,like,4,1602.855,7.379541693122085,0.6485579407189449
1568829309,logan,like,5,1454.255,7.282249020983344,0.6134671460219349
1568829309,thehelp,skip,5,2063.085,7.631957714355283,0.7395974669712346
1568829309,mollysgame,skip,5,908.43,6.811717834785162,0.4437594703002146
1568829309,thesocialnetwork,like,3,372.91,5.921337103666186,0.12262359489415023
1568829309,astarisborn,skip,5,1840.89,7.518004429312172,0.6984976467833847
1568829309,readyplayerone,like,4,1370.6,7.223003879151723,0.5920990505312074
1568829309,venom,like,4,4246.92,8.353949293309862,1.0
1568829309,theequalizer2,like,4,1565.17,7.355749723272939,0.6399768306408571
1568829309,foxcatcher,dislike,5,1760.835,7.473543407343188,0.6824617772812288
1568829309,lifeasweknowit,dislike,5,528.97,6.2709317194751355,0.24871277119962015
